latitude,longitude,calculated_host_listings_count,room_type_factor,price
40.6679,-73.93976,1.0,0.0,65
40.70032,-73.9383,1.0,0.0,65
40.79356,-73.94164,1.0,1.0,95
40.69364,-73.91499,1.0,1.0,149
40.70912,-73.94107,1.0,1.0,150
40.73028,-73.98165,1.0,1.0,140
40.70751,-74.01059,327.0,1.0,214
40.79138,-73.9413,6.0,0.0,80
40.76996,-73.9539,1.0,0.0,70
40.6752,-73.94851,2.0,0.0,95
40.6781,-73.90822,2.0,1.0,100
40.72208,-74.00389,1.0,0.0,70
40.80875,-73.94238,4.0,1.0,160
40.73863,-73.98002,65.0,1.0,210
40.72693,-73.98385,1.0,1.0,180
40.7371,-73.88086,1.0,0.0,50
40.67324,-73.95157,1.0,0.0,55
40.67639,-73.94714,1.0,1.0,200
40.70563,-73.91853,3.0,0.0,90
40.74712,-73.98461,96.0,1.0,254
40.6697,-73.95831,1.0,1.0,130
40.7163,-73.94394,1.0,1.0,178
40.76393,-73.86444,1.0,0.0,80
40.75022,-73.99632,20.0,0.0,199
40.6698,-73.95835,1.0,0.0,90
40.71191,-73.96376,2.0,1.0,180
40.72052,-73.96239,1.0,1.0,149
40.76499,-73.95831,4.0,0.0,80
40.7404,-73.99853,1.0,1.0,299
40.76139,-73.98521,232.0,1.0,276
40.79874,-73.96034,1.0,1.0,130
40.68165,-73.96006,1.0,1.0,110
40.70146,-73.92887,1.0,1.0,90
40.83688,-73.85584,1.0,0.0,80
40.82349,-73.94053,1.0,0.0,80
40.81387,-73.91553,4.0,0.0,42
40.79737,-73.93499,3.0,0.0,100
40.72586,-74.00079,1.0,0.0,75
40.69694,-73.91269,1.0,1.0,100
40.66989,-73.9436,1.0,0.0,50
40.70842,-74.00519,13.0,0.0,169
40.68979,-73.95048,43.0,0.0,57
40.75215,-73.97152,52.0,1.0,83
40.67379,-73.9873,2.0,0.0,45
40.68498,-73.97856,4.0,0.0,74
40.67593,-73.95366,1.0,1.0,66
40.70136,-73.91857,1.0,0.0,35
40.88179,-73.83455,13.0,0.0,75
40.69422,-73.96565,1.0,1.0,107
40.69014,-73.91531,1.0,0.0,50
40.73356,-73.95808,1.0,0.0,80
40.66013,-73.77166,2.0,1.0,200
40.66051,-73.92964,3.0,0.0,75
40.723,-73.94237,1.0,1.0,125
40.71228,-73.94211,1.0,1.0,150
40.82885,-73.9412,3.0,0.0,62
40.64302,-73.95022,2.0,0.0,100
40.67922,-73.95383,1.0,0.0,85
40.77487,-73.949,1.0,1.0,180
40.7178,-73.95595,1.0,1.0,129
40.72528,-73.94467,2.0,0.0,125
40.75343,-74.00208,1.0,1.0,155
40.70982,-73.95609,2.0,1.0,125
40.66567,-73.99509,1.0,1.0,195
40.7633,-73.98591,1.0,0.0,135
40.72334,-73.9844,1.0,0.0,60
40.70778,-73.94953,1.0,1.0,125
40.75103,-73.8913,1.0,0.0,85
40.72586,-73.94466,1.0,0.0,99
40.80088,-73.96194,2.0,0.0,115
40.74281,-73.99969,1.0,1.0,175
40.76443,-73.95833,1.0,1.0,130
40.76752,-73.91433,1.0,1.0,250
40.74169,-73.99723,1.0,1.0,240
40.77116,-73.95776,1.0,1.0,130
40.68357,-73.98285,1.0,1.0,108
40.79412,-73.96806,1.0,1.0,173
40.74864,-73.97407,327.0,1.0,169
40.7333,-73.98943,1.0,1.0,219
40.73167,-73.95254,1.0,0.0,89
40.773,-73.94759,2.0,0.0,90
40.8233,-73.95591,1.0,1.0,120
40.72122,-73.98652,1.0,0.0,85
40.72536,-73.95712,2.0,0.0,81
40.75611,-73.81957,4.0,0.0,75
40.68135,-73.93709,1.0,1.0,140
40.66293,-73.99833,1.0,1.0,200
40.6686,-73.93517,1.0,1.0,115
40.68307,-73.96595,2.0,1.0,229
40.68898,-73.9412,1.0,1.0,75
40.70714,-74.00525,327.0,1.0,100
40.69047,-73.9605,1.0,0.0,97
40.68655,-73.94299,1.0,0.0,80
40.73255,-74.00173,1.0,1.0,157
40.84448,-73.93978,2.0,0.0,85
40.71233,-73.94118,1.0,0.0,80
40.72615,-73.94592,1.0,0.0,49
40.69354,-73.97172,2.0,0.0,95
40.72488,-73.94085,2.0,1.0,95
40.66757,-73.92981,1.0,1.0,200
40.63245,-74.17065,1.0,1.0,100
40.82132,-73.9538,1.0,0.0,65
40.7057,-73.94258,2.0,1.0,170
40.71704,-73.99081,1.0,0.0,130
40.6315,-73.90761,1.0,1.0,117
40.72737,-73.97789,1.0,1.0,110
40.80199,-73.95779,3.0,0.0,90
40.67949,-73.79841,1.0,0.0,53
40.74031,-73.99999,1.0,1.0,125
40.85251,-73.83254,1.0,0.0,55
40.74515,-73.9813,2.0,0.0,120
40.7092,-73.9631,1.0,1.0,195
40.73949,-73.99483,1.0,1.0,250
40.68773,-73.9452,1.0,0.0,100
40.77078,-73.98344,1.0,1.0,179
40.7435,-74.00119,1.0,0.0,289
40.77024,-73.98746,1.0,2.0,70
40.79733,-73.93695,1.0,0.0,75
40.71632,-73.88297,4.0,1.0,115
40.70906,-73.95544,1.0,0.0,75
40.69199,-73.9435,2.0,0.0,95
40.6788,-73.97643,6.0,0.0,60
40.74725,-73.97404,327.0,1.0,160
40.66316,-73.74804,1.0,1.0,150
40.64918,-73.96657,2.0,0.0,80
40.63219,-73.95835,1.0,1.0,90
40.79658,-73.93284,1.0,1.0,128
40.74851,-73.99062,9.0,0.0,100
40.68411,-73.93875,1.0,1.0,80
40.6589,-73.94975,1.0,1.0,120
40.80625,-73.94647,1.0,0.0,75
40.77098,-73.95034,1.0,1.0,153
40.62449,-74.02977,4.0,0.0,65
40.81867,-73.95293,1.0,0.0,55
40.67702,-73.95864,1.0,1.0,105
40.79169,-73.97498,1.0,1.0,86
40.75712,-73.89365,1.0,0.0,42
40.70988,-73.81716,1.0,1.0,100
40.73811,-73.92099,1.0,1.0,99
40.72664,-73.89294,2.0,1.0,150
40.73925,-74.0,1.0,1.0,215
40.68534,-73.99471,1.0,1.0,235
40.69007,-73.94326,1.0,0.0,40
40.72792,-73.98718,1.0,1.0,125
40.70447,-73.92589,1.0,0.0,70
40.67175,-73.9436,1.0,1.0,80
40.74819,-73.976,50.0,1.0,150
40.79512,-73.9733,1.0,0.0,100
40.68387,-73.94162,3.0,1.0,150
40.71478,-74.01161,1.0,1.0,280
40.76738,-73.95556,1.0,1.0,125
40.70063,-73.90474,1.0,0.0,30
40.66222,-73.76324,6.0,0.0,41
40.76111,-73.99818,121.0,1.0,219
40.65985,-73.95725,1.0,0.0,125
40.67426,-73.96586,1.0,0.0,150
40.7698,-73.87183,1.0,1.0,150
40.68819,-73.97258,1.0,1.0,130
40.7771,-73.97729,1.0,1.0,160
40.69798,-73.92968,3.0,1.0,135
40.68361,-73.93845,1.0,0.0,60
40.82065,-73.95483,3.0,0.0,35
40.81608,-73.9397,1.0,0.0,65
40.81539,-73.84669,7.0,0.0,39
40.71591,-73.95695,1.0,0.0,70
40.76432,-73.87227,5.0,0.0,33
40.78025,-73.97585,1.0,1.0,200
40.72671,-73.98437,1.0,1.0,190
40.86703,-73.93007,1.0,0.0,75
40.74623,-73.94051,1.0,1.0,140
40.8114,-73.92747,2.0,0.0,60
40.75082,-73.89447,2.0,1.0,99
40.64249,-73.97559,1.0,0.0,56
40.73399,-73.95542,2.0,0.0,60
40.78998,-73.946,1.0,1.0,120
40.76566,-73.87215,5.0,0.0,70
40.73674,-73.92973,2.0,0.0,75
40.67627,-73.94775,1.0,1.0,95
40.83784,-73.94081,1.0,0.0,75
40.69342,-73.9611,11.0,0.0,90
40.7894,-73.97381,9.0,1.0,170
40.6536,-73.94883,2.0,0.0,47
40.70989,-73.96231,2.0,0.0,75
40.82778,-73.94884,1.0,0.0,70
40.68911,-73.96297,1.0,1.0,190
40.79005,-73.94929,2.0,1.0,110
40.68965,-73.92908,1.0,1.0,110
40.67321,-73.95386,1.0,1.0,93
40.84543,-73.9401,1.0,1.0,50
40.68821,-73.9903,1.0,0.0,120
40.68258,-73.95871,1.0,1.0,60
40.70534,-73.87995,2.0,0.0,50
40.6703,-73.93597,1.0,1.0,149
40.86488,-73.92922,1.0,1.0,120
40.71249,-73.94674,1.0,0.0,75
40.69999,-73.92807,2.0,0.0,75
40.66593,-73.95535,1.0,0.0,45
40.78747,-73.97238,8.0,1.0,185
40.66209,-73.98671,1.0,0.0,47
40.74353,-73.98364,1.0,1.0,333
40.64469,-73.9469,1.0,0.0,119
40.6875,-73.99027,1.0,1.0,125
40.68558,-73.94231,7.0,0.0,44
40.72945,-73.98203,2.0,0.0,75
40.77741,-73.97789,1.0,1.0,150
40.75497,-73.96289,96.0,1.0,204
40.72787,-73.98969,1.0,0.0,115
40.72589,-74.00015,10.0,0.0,119
40.80157,-73.95407,1.0,0.0,65
40.72186,-73.99696,1.0,1.0,172
40.70635,-73.95175,2.0,0.0,97
40.80796,-73.95623,2.0,1.0,146
40.80967,-73.95295,2.0,1.0,175
40.68562,-73.93836,3.0,0.0,44
40.72859,-73.98348,1.0,1.0,198
40.70476,-74.01579,1.0,1.0,165
40.80096,-73.96671,1.0,0.0,109
40.64251,-73.9597,2.0,0.0,65
40.75669,-73.96199,14.0,1.0,300
40.76581,-73.98745,1.0,1.0,208
40.63401,-73.93808,1.0,1.0,55
40.68352,-73.92557,1.0,1.0,99
40.69301,-73.92683,1.0,0.0,95
40.55908,-74.11992,3.0,0.0,65
40.8242,-73.94777,1.0,0.0,65
40.71657,-73.96512,1.0,1.0,200
40.73169,-73.9554,1.0,0.0,109
40.77006,-73.93043,1.0,0.0,50
40.71902,-73.98506,1.0,0.0,90
40.68426,-73.95669,1.0,1.0,95
40.66881,-73.99178,2.0,1.0,147
40.7213,-73.989,1.0,1.0,199
40.70644,-73.93968,1.0,0.0,60
40.80713,-73.9542,2.0,0.0,75
40.77272,-73.90757,1.0,0.0,60
40.77383,-73.90558,1.0,0.0,70
40.72823,-73.98425,2.0,0.0,100
40.84555,-73.86787,1.0,0.0,50
40.82469,-73.94029,1.0,0.0,115
40.65352,-73.96191,2.0,0.0,70
40.66142,-73.99078,1.0,1.0,119
40.76207,-73.90852,1.0,0.0,45
40.67148,-73.97766,1.0,0.0,95
40.71612,-73.99273,1.0,1.0,299
40.70113,-73.91119,1.0,1.0,175
40.7121,-73.95892,1.0,0.0,70
40.75088,-73.99951,1.0,0.0,100
40.7639,-73.96432,327.0,1.0,150
40.76355,-73.79461,4.0,0.0,120
40.70154,-73.94759,1.0,0.0,55
40.71286,-73.95648,1.0,0.0,175
40.70061,-73.84107,2.0,1.0,255
40.64938,-73.96682,1.0,1.0,110
40.6472,-73.92951,4.0,0.0,100
40.77728,-73.97818,1.0,1.0,110
40.71109,-73.94332,1.0,1.0,125
40.72927,-74.00003,1.0,1.0,146
40.68753,-73.95851,1.0,1.0,139
40.73764,-74.00146,1.0,1.0,250
40.72002,-73.9578,1.0,1.0,90
40.67428,-73.9481,1.0,0.0,80
40.69143,-73.93444,1.0,0.0,55
40.78802,-73.95026,1.0,1.0,115
40.71401,-73.99187,1.0,1.0,151
40.69253,-73.94681,1.0,0.0,90
40.67329,-73.96291,2.0,1.0,201
40.62191,-73.93428,2.0,1.0,130
40.7958,-73.93186,2.0,1.0,280
40.82036,-73.95589,1.0,0.0,75
40.67953,-73.95136,1.0,0.0,150
40.75612,-73.99263,1.0,1.0,209
40.7823,-73.94736,1.0,1.0,219
40.68444,-73.94201,1.0,0.0,275
40.72686,-73.98743,1.0,0.0,69
40.68796,-73.90781,4.0,0.0,45
40.76658,-73.99335,1.0,1.0,250
40.76179,-73.98399,15.0,0.0,100
40.78593,-73.97485,87.0,1.0,210
40.79895,-73.96128,1.0,0.0,95
40.68257,-73.77949,1.0,1.0,75
40.72812,-74.00191,1.0,1.0,225
40.83799,-73.94036,1.0,0.0,50
40.68686,-73.94973,3.0,1.0,150
40.80055,-73.96078,1.0,0.0,54
40.81668,-73.9569,3.0,0.0,65
40.69458,-73.99771,1.0,1.0,125
40.71346,-73.99592,1.0,0.0,95
40.8785,-73.86347,3.0,1.0,200
40.73726,-73.99399,1.0,0.0,235
40.64692,-73.97706,1.0,1.0,90
40.76243,-73.99805,1.0,1.0,299
40.66047,-73.93743,2.0,0.0,150
40.68712,-73.91847,1.0,0.0,30
40.78369,-73.95154,3.0,0.0,120
40.86264,-73.84854,1.0,1.0,62
40.67325,-73.94666,1.0,0.0,30
40.76749,-73.96246,2.0,0.0,190
40.77354,-73.82371,7.0,0.0,60
40.73947,-73.98593,1.0,1.0,221
40.71171,-73.95704,1.0,1.0,149
40.70655,-73.95405,1.0,0.0,69
40.7299,-73.98824,1.0,1.0,250
40.71085,-73.96136,1.0,0.0,65
40.84111,-73.93698,1.0,0.0,65
40.80347,-73.96607,1.0,0.0,38
40.81065,-73.9457,1.0,0.0,125
40.70736,-74.00965,1.0,1.0,130
40.7662,-73.98612,39.0,1.0,150
40.76078,-73.87661,2.0,0.0,50
40.67255,-73.94914,1.0,0.0,50
40.85712,-73.9277,1.0,0.0,90
40.68057,-73.99395,1.0,1.0,125
40.68248,-73.95149,15.0,0.0,60
40.82424,-73.91316,1.0,1.0,225
40.64685,-73.96102,3.0,0.0,50
40.82458,-73.95175,1.0,0.0,45
40.70058,-73.91061,3.0,0.0,50
40.65678,-73.95154,1.0,0.0,99
40.82372,-73.95122,1.0,0.0,80
40.69211,-73.95496,1.0,1.0,125
40.69398,-73.90719,6.0,0.0,50
40.70218,-73.93582,1.0,1.0,125
40.74815,-73.98832,17.0,1.0,131
40.7795,-73.98258,1.0,1.0,175
40.80317,-73.96338,1.0,0.0,50
40.67371,-73.94537,1.0,0.0,85
40.74823,-73.97447,1.0,0.0,130
40.72939,-73.98857,3.0,1.0,189
40.73069,-73.98515,1.0,1.0,150
40.73393,-73.9982,1.0,1.0,250
40.68314,-73.92784,1.0,1.0,120
40.81327,-73.94628,1.0,1.0,190
40.73458,-74.00808,1.0,1.0,225
40.70928,-73.94882,1.0,0.0,46
40.68678,-73.9513,1.0,1.0,85
40.69816,-73.99361,1.0,1.0,120
40.83367,-73.94298,4.0,0.0,69
40.67665,-73.97094,1.0,1.0,180
40.69738,-73.91162,1.0,0.0,33
40.76141,-73.96265,8.0,1.0,125
40.66302,-73.86082,1.0,1.0,60
40.71081,-73.94238,1.0,1.0,120
40.83146,-73.89666,1.0,1.0,80
40.71475,-73.94197,1.0,0.0,70
40.67023,-73.9567,1.0,1.0,65
40.72711,-73.99198,1.0,1.0,296
40.70012,-73.93775,2.0,0.0,74
40.79997,-73.96529,1.0,2.0,80
40.65783,-73.98236,2.0,1.0,150
40.71748,-73.98364,1.0,0.0,60
40.74521,-73.91353,1.0,0.0,80
40.82083,-73.95407,1.0,0.0,88
40.72863,-74.00125,1.0,0.0,43
40.69185,-73.91073,2.0,1.0,150
40.64569,-73.95938,1.0,0.0,42
40.72287,-73.98462,1.0,1.0,179
40.76844,-73.95341,1.0,1.0,10
40.62555,-73.95724,1.0,0.0,50
40.65746,-73.95221,2.0,0.0,90
40.69625,-73.94857,3.0,2.0,37
40.7317,-73.95473,1.0,0.0,100
40.70071,-73.92913,2.0,1.0,95
40.71872,-73.95496,1.0,0.0,110
40.71531,-73.94986,6.0,0.0,75
40.72052,-73.97806,4.0,1.0,157
40.77608,-73.94364,49.0,1.0,220
40.58929,-73.79441,2.0,0.0,60
40.72361,-73.98395,1.0,0.0,100
40.71256,-73.94188,1.0,1.0,100
40.70659,-73.94049,1.0,1.0,132
40.70476,-73.91111,1.0,0.0,75
40.76465,-73.99499,5.0,1.0,70
40.86144,-73.86427,1.0,1.0,79
40.6898,-73.96731,1.0,1.0,122
40.67424,-73.88136,3.0,0.0,29
40.78663,-73.97844,1.0,0.0,100
40.76366,-73.99096,1.0,1.0,135
40.82967,-73.94428,1.0,1.0,95
40.78986,-73.96825,1.0,1.0,305
40.82823,-73.94971,2.0,1.0,145
40.70766,-73.92169,1.0,1.0,175
40.68187,-73.87985,2.0,0.0,99
40.67215,-73.94281,1.0,0.0,50
40.79304,-73.97725,1.0,0.0,125
40.72004,-73.99486,5.0,0.0,62
40.74305,-73.99733,1.0,1.0,160
40.78056,-73.95182,1.0,1.0,147
40.65413,-73.97684,1.0,1.0,140
40.76719,-73.98533,52.0,1.0,97
40.67033,-73.96161,1.0,0.0,48
40.61673,-73.96491,2.0,1.0,75
40.70515,-73.92349,2.0,0.0,85
40.7366,-74.00619,1.0,1.0,248
40.81278,-73.95156,2.0,0.0,55
40.79717,-73.93298,1.0,1.0,125
40.71025,-74.00756,1.0,0.0,45
40.70234,-73.97954,1.0,1.0,295
40.68828,-73.95201,3.0,0.0,65
40.74057,-73.99771,1.0,1.0,90
40.75117,-73.99305,1.0,0.0,155
40.81993,-73.94704,1.0,0.0,45
40.79745,-73.96916,1.0,1.0,280
40.72251,-73.95103,1.0,1.0,135
40.72186,-73.85601,1.0,0.0,70
40.68794,-73.97393,1.0,1.0,150
40.76189,-73.98991,1.0,1.0,185
40.68994,-73.91556,1.0,1.0,11
40.68542,-73.91741,1.0,1.0,175
40.71204,-73.93535,1.0,1.0,70
40.78166,-73.94593,5.0,1.0,99
40.75169,-73.97174,4.0,1.0,149
40.77786,-73.98066,1.0,1.0,243
40.72749,-73.95217,1.0,0.0,53
40.68725,-73.95086,1.0,1.0,190
40.72907,-73.95468,1.0,1.0,112
40.589,-73.95675,1.0,0.0,50
40.82364,-73.94472,1.0,1.0,125
40.65888,-74.00044,3.0,0.0,89
40.72085,-73.96116,1.0,0.0,105
40.73313,-74.00336,1.0,1.0,250
40.76122,-73.91163,1.0,1.0,125
40.71798,-73.95983,2.0,0.0,90
40.69355,-73.95197,1.0,1.0,90
40.71509,-73.98992,1.0,1.0,126
40.72785,-73.97976,3.0,1.0,155
40.74208,-74.00121,1.0,1.0,156
40.67175,-73.92117,1.0,0.0,46
40.80152,-73.96673,1.0,0.0,110
40.68844,-73.90531,3.0,0.0,49
40.82149,-73.93718,2.0,0.0,75
40.65627,-73.95936,3.0,0.0,50
40.67658,-73.95786,1.0,1.0,90
40.8049,-73.94012,2.0,0.0,80
40.89374,-73.85579,1.0,0.0,60
40.70975,-73.73347,1.0,0.0,85
40.71171,-73.94575,1.0,1.0,120
40.76522,-73.92438,1.0,1.0,92
40.65257,-73.96259,1.0,0.0,60
40.72667,-73.95221,1.0,1.0,200
40.77349,-73.95658,1.0,1.0,235
40.8261,-73.95139,4.0,0.0,65
40.67727,-73.96251,3.0,1.0,106
40.73291,-73.95989,1.0,1.0,139
40.64465,-73.99078,1.0,0.0,40
40.71178,-73.95684,1.0,1.0,90
40.67909,-73.93222,1.0,1.0,140
40.72469,-73.97892,1.0,1.0,165
40.71961,-73.95405,1.0,0.0,170
40.72265,-73.98365,1.0,0.0,90
40.68206,-73.94417,1.0,1.0,100
40.68978,-73.94444,1.0,1.0,100
40.6971,-73.97523,25.0,0.0,48
40.83942,-73.93855,3.0,0.0,79
40.67856,-73.94483,1.0,0.0,55
40.73926,-73.92045,1.0,1.0,150
40.71269,-73.9495,1.0,1.0,200
40.80505,-73.94894,1.0,1.0,90
40.82512,-73.95054,1.0,0.0,69
40.8117,-73.94563,2.0,0.0,64
40.71396,-73.94021,1.0,1.0,225
40.65339,-73.962,2.0,0.0,49
40.68991,-73.93695,1.0,0.0,55
40.67637,-73.95527,2.0,1.0,132
40.73343,-73.95638,4.0,0.0,49
40.68737,-73.93132,27.0,0.0,42
40.59535,-73.75441,43.0,0.0,38
40.69934,-73.90348,1.0,0.0,45
40.80454,-73.9645,1.0,0.0,120
40.80625,-73.96176,1.0,0.0,84
40.66044,-73.96114,1.0,1.0,70
40.68131,-73.95332,1.0,1.0,75
40.71358,-73.95906,1.0,0.0,80
40.76384,-73.98492,1.0,0.0,105
40.66741,-73.92974,1.0,1.0,300
40.76322,-73.93334,2.0,1.0,100
40.77618,-73.95627,4.0,0.0,195
40.71746,-73.9607,1.0,1.0,200
40.87328,-73.91458,1.0,1.0,70
40.73635,-73.95705,2.0,0.0,89
40.71702,-73.95356,1.0,0.0,80
40.82392,-73.94537,1.0,1.0,129
40.83593,-73.93004,3.0,0.0,80
40.68754,-73.99284,1.0,1.0,195
40.80086,-73.93979,1.0,1.0,80
40.73075,-74.00233,1.0,1.0,176
40.70146,-73.91763,1.0,0.0,55
40.723,-73.97753,1.0,1.0,112
40.69587,-73.9045,2.0,0.0,65
40.67632,-73.99204,1.0,1.0,130
40.75248,-73.97332,1.0,0.0,200
40.73301,-73.95835,1.0,1.0,100
40.66837,-73.98649,3.0,1.0,200
40.7163,-73.95087,4.0,1.0,100
40.70791,-73.93877,1.0,1.0,97
40.75071,-73.97995,1.0,0.0,138
40.69171,-73.95418,1.0,0.0,80
40.74532,-73.97534,3.0,2.0,43
40.66933,-73.9252,1.0,0.0,40
40.72784,-73.99104,1.0,1.0,219
40.68354,-73.96748,1.0,1.0,70
40.67667,-73.9175,1.0,1.0,180
40.7991,-73.96963,2.0,0.0,99
40.68719,-73.99384,1.0,1.0,210
40.72633,-73.98068,1.0,1.0,295
40.67346,-73.93295,1.0,0.0,60
40.78689,-73.96985,1.0,1.0,225
40.69079,-73.95934,2.0,0.0,58
40.72716,-74.0032,1.0,1.0,300
40.76946,-73.87138,5.0,0.0,55
40.77122,-73.92326,2.0,0.0,62
40.85236,-73.86632,1.0,0.0,35
40.74377,-73.91225,2.0,0.0,75
40.77605,-73.98833,25.0,1.0,190
40.77694,-73.90846,1.0,0.0,35
40.74061,-73.97991,91.0,1.0,185
40.66975,-73.98475,1.0,0.0,30
40.7194,-73.95899,1.0,0.0,89
40.68315,-73.95222,2.0,1.0,225
40.60596,-73.95672,3.0,0.0,73
40.68863,-74.00181,1.0,1.0,200
40.70689,-74.01451,1.0,1.0,160
40.68797,-73.94696,2.0,1.0,130
40.74961,-73.97846,1.0,1.0,200
40.70079,-73.98512,1.0,1.0,275
40.74988,-73.82884,12.0,0.0,60
40.73609,-73.98566,2.0,0.0,149
40.75948,-73.8341,4.0,0.0,75
40.72432,-74.00195,3.0,1.0,160
40.76483,-73.95367,1.0,1.0,175
40.75609,-73.96941,91.0,1.0,125
40.74464,-73.8791,5.0,1.0,145
40.71147,-73.96745,1.0,0.0,70
40.68549,-73.9387,5.0,0.0,50
40.69508,-73.91053,1.0,0.0,40
40.82441,-73.89454,2.0,0.0,50
40.67895,-73.93641,2.0,1.0,190
40.70412,-73.93426,3.0,0.0,70
40.66443,-73.99348,3.0,1.0,150
40.76833,-73.95581,16.0,1.0,135
40.66583,-73.93563,1.0,1.0,70
40.67174,-73.98616,1.0,0.0,63
40.72641,-73.94657,3.0,0.0,59
40.77159,-73.93089,2.0,0.0,40
40.7512,-73.94019,1.0,0.0,60
40.75843,-73.97053,1.0,0.0,129
40.80254,-73.96723,1.0,0.0,70
40.72298,-73.94545,1.0,1.0,270
40.76685,-73.95265,1.0,1.0,250
40.80039,-73.9361,1.0,1.0,165
40.70668,-74.00727,1.0,0.0,180
40.71735,-73.99095,1.0,0.0,79
40.75574,-73.87867,1.0,0.0,120
40.66977,-73.99021,2.0,1.0,130
40.67895,-73.99529,1.0,1.0,225
40.73933,-73.99879,1.0,1.0,229
40.67873,-73.99564,1.0,0.0,45
40.80508,-73.96262,1.0,0.0,55
40.68426,-73.91939,1.0,1.0,200
40.79097,-73.97412,1.0,0.0,180
40.72976,-73.98245,1.0,1.0,160
40.73674,-74.00832,1.0,1.0,200
40.74655,-74.00134,1.0,1.0,139
40.76187,-73.82169,6.0,0.0,69
40.71947,-73.9552,1.0,1.0,250
40.69724,-73.94914,4.0,0.0,53
40.66756,-73.88704,3.0,0.0,45
40.76383,-73.9297,1.0,1.0,275
40.68302,-73.92119,1.0,1.0,130
40.68746,-73.95811,1.0,1.0,245
40.79738,-73.93196,1.0,0.0,50
40.71157,-73.9636,1.0,1.0,100
40.66362,-73.94926,1.0,1.0,80
40.6939,-73.73104,2.0,0.0,130
40.66872,-73.95343,3.0,0.0,43
40.76834,-73.92093,1.0,0.0,55
40.71777,-74.01493,1.0,0.0,150
40.71445,-73.93416,1.0,0.0,58
40.73333,-73.95699,4.0,1.0,129
40.76189,-73.77349,1.0,1.0,120
40.638,-73.96742,1.0,1.0,75
40.65923,-73.961,1.0,1.0,125
40.64625,-73.97932,1.0,1.0,90
40.8081,-73.93807,1.0,1.0,225
40.6412,-73.9786,1.0,0.0,75
40.69307,-73.90541,3.0,0.0,65
40.75726,-73.93555,2.0,0.0,40
40.79865,-73.95295,5.0,0.0,149
40.77556,-73.9483,1.0,1.0,275
40.7588,-73.92566,1.0,1.0,101
40.72013,-73.98842,3.0,0.0,80
40.72969,-73.9995,1.0,1.0,175
40.76167,-73.96944,1.0,1.0,149
40.76322,-73.99354,1.0,0.0,66
40.69119,-73.99438,1.0,1.0,300
40.68279,-73.94805,1.0,1.0,80
40.66758,-73.95033,1.0,0.0,50
40.70716,-73.92171,1.0,1.0,90
40.70624,-73.9508,1.0,0.0,75
40.63442,-74.00433,1.0,1.0,110
40.78579,-73.97148,1.0,1.0,150
40.71887,-73.99256,1.0,0.0,95
40.87991,-73.91673,1.0,1.0,120
40.71915,-73.98546,1.0,0.0,60
40.70748,-73.9461,1.0,0.0,145
40.70507,-73.9353,1.0,0.0,72
40.82547,-73.94092,1.0,0.0,95
40.67913,-73.94872,1.0,1.0,100
40.70608,-73.9433,2.0,0.0,46
40.81835,-73.91465,1.0,0.0,65
40.64468,-73.94219,1.0,1.0,92
40.72431,-73.98312,4.0,0.0,120
40.68167,-73.92525,2.0,0.0,69
40.68646,-73.91313,4.0,1.0,289
40.69154,-73.93191,1.0,0.0,95
40.66769,-73.98886,2.0,1.0,190
40.68828,-73.92056,1.0,0.0,40
40.76521,-73.96491,1.0,1.0,166
40.74607,-73.98372,1.0,0.0,95
40.78698,-73.944,3.0,0.0,75
40.8447,-73.93369,1.0,0.0,77
40.69397,-73.94921,4.0,0.0,70
40.85,-73.93797,1.0,1.0,95
40.68682,-73.92837,6.0,0.0,40
40.69526,-73.90263,1.0,1.0,210
40.74607,-73.98599,1.0,1.0,199
40.69018,-73.98107,1.0,1.0,175
40.73716,-73.91848,2.0,0.0,49
40.72104,-73.98845,4.0,0.0,105
40.71794,-73.99955,1.0,1.0,195
40.74102,-73.91681,3.0,0.0,42
40.68205,-73.94469,1.0,1.0,85
40.67899,-74.00089,1.0,1.0,50
40.77052,-73.95485,2.0,1.0,150
40.83039,-73.94721,1.0,1.0,150
40.6725,-73.93079,1.0,1.0,150
40.76686,-73.98393,3.0,0.0,105
40.69707,-73.93914,1.0,1.0,68
40.69464,-73.95259,6.0,0.0,63
40.71379,-73.94104,1.0,0.0,47
40.72789,-74.00275,1.0,1.0,205
40.69079,-73.95809,1.0,0.0,54
40.68983,-73.97327,1.0,1.0,125
40.84773,-73.94015,1.0,0.0,60
40.66265,-73.88735,13.0,0.0,85
40.64881,-73.96724,2.0,0.0,55
40.72923,-73.98197,1.0,1.0,189
40.75541,-73.9335,9.0,0.0,35
40.76015,-73.99017,3.0,0.0,129
40.76206,-73.9998,2.0,1.0,263
40.81908,-73.94776,1.0,0.0,65
40.67812,-73.94618,3.0,1.0,129
40.65116,-73.97881,1.0,1.0,125
40.71459,-73.94844,1.0,1.0,80
40.69936,-73.9242,1.0,1.0,170
40.6701,-73.98151,1.0,1.0,110
40.72917,-73.95589,1.0,1.0,160
40.64408,-74.07834,1.0,0.0,58
40.7904,-73.94785,1.0,0.0,113
40.77207,-73.95599,3.0,1.0,150
40.69488,-73.97222,3.0,1.0,200
40.75427,-73.9928,1.0,1.0,135
40.7338,-73.99498,1.0,1.0,200
40.72232,-73.99579,2.0,0.0,65
40.76645,-73.99101,1.0,1.0,200
40.76305,-73.96704,6.0,1.0,240
40.69606,-73.85226,4.0,0.0,55
